updatedAt,log_return
2023-07-25,0.38767935
2023-07-26,0.38168274
2023-07-27,0.37824305
2023-07-28,0.36106774
2023-07-29,0.35846992
2023-07-30,0.32718056
2023-07-31,0.32706201
2023-08-01,0.32772606
2023-08-02,0.33045005
2023-08-03,0.32929698
2023-08-04,0.32700477
2023-08-05,0.30746379
2023-08-06,0.30482005
2023-08-07,0.30473231
2023-08-08,0.3096458
2023-08-09,0.30792294
2023-08-10,0.30797127
2023-08-11,0.30781668
2023-08-12,0.1863461
2023-08-13,0.15079619
2023-08-14,0.15136278
2023-08-15,0.15322637
2023-08-16,0.15659251
2023-08-17,0.28011281
2023-08-18,0.28213935
2023-08-19,0.28337708
2023-08-20,0.28655388
2023-08-21,0.28502896
2023-08-22,0.28419169
2023-08-23,0.29935894
2023-08-24,0.29957081
2023-08-25,0.29694157
2023-08-26,0.29686065
2023-08-27,0.29629762
2023-08-28,0.2952089
2023-08-29,0.33958334
2023-08-30,0.34173766
2023-08-31,0.35710481
2023-09-01,0.35454357
2023-09-02,0.35580093
2023-09-03,0.35595923
2023-09-04,0.35482296
2023-09-05,0.3554431
2023-09-06,0.35540841
2023-09-07,0.35194298
2023-09-08,0.35186978
2023-09-09,0.35196115
2023-09-10,0.35259729
2023-09-11,0.37413442
2023-09-12,0.38987701
2023-09-13,0.39229313
2023-09-14,0.39589077
2023-09-15,0.39716682
2023-09-16,0.31978901
2023-09-17,0.31732908
2023-09-18,0.31842338
2023-09-19,0.31697573
2023-09-20,0.3178895
2023-09-21,0.32096432
2023-09-22,0.3056675
2023-09-23,0.30372132
2023-09-24,0.30451416
2023-09-25,0.30510183
2023-09-26,0.30432654
2023-09-27,0.30455754
2023-09-28,0.28569907
2023-09-29,0.28464216
2023-09-30,0.25630556
2023-10-01,0.28159647
2023-10-02,0.31888539
2023-10-03,0.31922463
2023-10-04,0.31944788
2023-10-05,0.32841034
2023-10-06,0.33646863
2023-10-07,0.33593747
2023-10-08,0.33517552
2023-10-09,0.35402146
